state,jpos0,jpos1,jpos2,jpos3,jpos4,jpos5,jpos6,jpos7,jpos8,jpos9,jpos10,jpos11,jvel0,jvel1,jvel2,jvel3,jvel4,jvel5,jvel6,jvel7,jvel8,jvel9,jvel10,jvel11,jpos0_des,jpos1_des,jpos2_des,jpos3_des,jpos4_des,jpos5_des,jpos6_des,jpos7_des,jpos8_des,jpos9_des,jpos10_des,jpos11_des,kp,kd
2,0.0185373,0.445094,-1.2414,0.138058,0.407519,-1.29121,-0.0965123,0.462892,-1.07927,0.0952104,0.333183,-1.10605,1.64322,0.476689,-0.200179,-0.313917,-0.492191,0.562119,-1.97264,-0.437934,-0.214333,0.271287,1.32543,-0.0343742,0.0918102,0.346467,-1.19551,0.114721,0.466344,-1.29852,-0.109928,0.458688,-1.11643,0.0568895,0.384415,-1.12663,20,0.5
2,0.0292556,0.445881,-1.24078,0.136151,0.405824,-1.28971,-0.108987,0.460651,-1.08021,0.0968151,0.341146,-1.10638,1.86025,-0.197652,0.339698,-0.186025,-0.158896,0.196135,-2.32919,-0.472814,-0.194113,0.255785,1.39519,-0.0647044,0.0918102,0.346467,-1.19551,0.114721,0.466344,-1.29852,-0.109928,0.458688,-1.11643,0.0568895,0.384415,-1.12663,20,0.5
2,0.034645,0.446002,-1.23866,0.13606,0.405461,-1.28969,-0.11592,0.45938,-1.08114,0.0980564,0.345173,-1.10673,1.75174,0.108515,0.558075,-0.0193776,-0.108515,-0.0849245,-2.23618,-0.375926,-0.228487,0.352673,1.28667,-0.0566163,0.0781717,0.28063,-1.07797,0.0976945,0.491657,-1.30666,-0.0939874,0.459922,-1.15924,0.0942427,0.31872,-1.11091,20,0.5
2,0.0410032,0.444519,-1.23675,0.135878,0.405915,-1.29013,-0.125094,0.458199,-1.08177,0.100115,0.350259,-1.10698,1.28667,-0.670466,0.671308,-0.108515,0.337171,-0.157717,-1.94939,-0.321668,-0.222421,0.592955,0.930126,-0.0768365,0.0781717,0.28063,-1.07797,0.0976945,0.491657,-1.30666,-0.0939874,0.459922,-1.15924,0.0942427,0.31872,-1.11091,20,0.5
2,0.0465743,0.440795,-1.23015,0.135273,0.408034,-1.29141,-0.133451,0.455958,-1.08382,0.103294,0.352348,-1.10709,1.1239,-0.790607,1.34666,-0.0155021,0.437934,-0.206245,-1.65872,-0.391428,-0.396314,0.561951,0.337171,0.0323522,0.0781717,0.28063,-1.07797,0.0976945,0.491657,-1.30666,-0.0939874,0.459922,-1.15924,0.0942427,0.31872,-1.11091,20,0.5
2,0.0530537,0.433013,-1.22263,0.135969,0.412303,-1.29331,-0.144351,0.45396,-1.08591,0.105898,0.355982,-1.10697,0.984383,-1.69748,1.79959,0.155021,0.871993,-0.319478,-1.82925,-0.186025,-0.487305,0.32942,0.577453,0.0768365,0.0781717,0.28063,-1.07797,0.0976945,0.491657,-1.30666,-0.0939874,0.459922,-1.15924,0.0942427,0.31872,-1.11091,20,0.5
2,0.0561723,0.427412,-1.21424,0.136605,0.414816,-1.29451,-0.149468,0.453233,-1.08834,0.107231,0.357708,-1.10662,0.957254,-1.80599,2.08469,0.143394,0.720847,-0.38216,-1.56959,-0.290664,-0.58234,0.492191,0.577453,0.0930126,0.0750978,0.223652,-1.02785,0.0768393,0.514962,-1.35658,-0.0737621,0.477605,-1.22335,0.127303,0.263976,-1.07712,20,0.5
2,0.0597147,0.416996,-1.20437,0.136756,0.418843,-1.29637,-0.154887,0.45178,-1.09028,0.110501,0.359857,-1.10621,0.755727,-2.80588,2.58009,0.0155021,1.07352,-0.487305,-1.1239,-0.236407,-0.671308,0.81386,0.170523,0.157717,0.0750978,0.223652,-1.02785,0.0768393,0.514962,-1.35658,-0.0737621,0.477605,-1.22335,0.127303,0.263976,-1.07712,20,0.5
2,0.062682,0.402584,-1.19091,0.136514,0.424808,-1.2992,-0.160277,0.450962,-1.09468,0.115587,0.359645,-1.10521,0.620084,-3.09267,2.98651,0.0697594,1.20141,-0.600538,-1.16266,-0.151145,-0.978654,0.949503,-0.131768,0.204223,0.0750978,0.223652,-1.02785,0.0768393,0.514962,-1.35658,-0.0737621,0.477605,-1.22335,0.127303,0.263976,-1.07712,20,0.5
2,0.0653464,0.391805,-1.18131,0.136786,0.428593,-1.30139,-0.164122,0.450448,-1.09994,0.119372,0.358676,-1.10384,0.635586,-3.5151,3.40911,0.0387552,1.14716,-0.681418,-1.12003,-0.108515,-1.286,0.73635,-0.306166,0.380138,0.0750978,0.223652,-1.02785,0.0768393,0.514962,-1.35658,-0.0737621,0.477605,-1.22335,0.127303,0.263976,-1.07712,20,0.5
2,0.0675263,0.369733,-1.16232,0.136696,0.436525,-1.30605,-0.168421,0.44957,-1.10856,0.122945,0.355467,-1.10147,0.465063,-4.02279,3.32419,-0.0426308,1.4727,-0.976632,-0.511569,-0.0620084,-1.65198,0.875868,-0.670466,0.467085,0.0786506,0.223645,-0.999153,0.0535973,0.574397,-1.42544,-0.0411425,0.525522,-1.28897,0.165245,0.251136,-1.03328,20,0.5
2,0.068798,0.348448,-1.14241,0.135545,0.446063,-1.31173,-0.170783,0.450448,-1.11665,0.129666,0.35144,-1.09951,0.201527,-4.2282,3.59716,-0.286789,1.94164,-1.17075,-0.279038,0.364299,-2.07661,1.37194,-0.937877,0.440799,0.0786506,0.223645,-0.999153,0.0535973,0.574397,-1.42544,-0.0411425,0.525522,-1.28897,0.165245,0.251136,-1.03328,20,0.5
2,0.0692522,0.337397,-1.13238,0.134697,0.451361,-1.3152,-0.171358,0.451084,-1.12529,0.135752,0.346777,-1.0972,0.143394,-4.01117,3.78925,-0.11239,1.72848,-1.34666,-0.193776,0.205403,-2.52752,1.44169,-1.23629,0.638956,0.0786506,0.223645,-0.999153,0.0535973,0.574397,-1.42544,-0.0411425,0.525522,-1.28897,0.165245,0.251136,-1.03328,20,0.5
2,0.0694641,0.316899,-1.11215,0.134001,0.463503,-1.32316,-0.17151,0.45293,-1.13932,0.141868,0.338088,-1.09308,0.00775105,-3.61199,3.88429,-0.0968881,2.41833,-1.62974,0.217029,0.461187,-2.90968,1.33318,-1.80987,0.820937,0.0786506,0.223645,-0.999153,0.0535973,0.574397,-1.42544,-0.0411425,0.525522,-1.28897,0.165245,0.251136,-1.03328,20,0.5
2,0.0681016,0.302517,-1.10231,0.133456,0.473797,-1.32988,-0.170208,0.455443,-1.147,0.147318,0.331184,-1.09066,-0.445685,-3.59261,3.65175,-0.193776,2.29819,-1.91889,0.410806,0.767354,-3.01078,1.37194,-1.69748,0.877553,0.0760781,0.234453,-1.01333,0.0343672,0.62053,-1.56044,0.0144095,0.571236,-1.34118,0.174538,0.258803,-0.977696,20,0.5
2,0.0658611,0.292677,-1.08807,0.132457,0.480943,-1.33507,-0.167483,0.457684,-1.159,0.153283,0.326249,-1.08659,-0.507694,-3.46859,3.52841,-0.379801,2.65473,-1.95529,0.930126,0.81386,-3.17254,1.44169,-1.65872,1.16266,0.0760781,0.234453,-1.01333,0.0343672,0.62053,-1.56044,0.0144095,0.571236,-1.34118,0.174538,0.258803,-0.977696,20,0.5
2,0.0631361,0.273239,-1.06932,0.130489,0.497292,-1.34988,-0.162396,0.464224,-1.17376,0.161125,0.31653,-1.07864,-0.534822,-3.70113,3.21096,-0.321668,2.74,-2.95214,0.980508,1.09677,-3.17456,1.63547,-1.78662,1.48011,0.0760781,0.234453,-1.01333,0.0343672,0.62053,-1.56044,0.0144095,0.571236,-1.34118,0.174538,0.258803,-0.977696,20,0.5
2,0.059745,0.261128,-1.06043,0.129247,0.505377,-1.35893,-0.15949,0.467827,-1.18883,0.166635,0.310686,-1.07371,-0.77898,-4.06155,2.91372,-0.29454,2.63536,-3.31812,0.895246,1.24017,-3.58705,1.70911,-1.79437,1.67827,0.0760781,0.234453,-1.01333,0.0343672,0.62053,-1.56044,0.0144095,0.571236,-1.34118,0.174538,0.258803,-0.977696,20,0.5
2,0.0551731,0.24393,-1.04754,0.127219,0.520364,-1.37581,-0.150648,0.475063,-1.2072,0.177565,0.300967,-1.06487,-0.852615,-2.79038,2.36778,-0.434059,2.85239,-3.49404,1.71298,1.56184,-3.6376,1.72073,-1.79824,1.78139,0.0852144,0.346398,-1.04276,0.0089584,0.703139,-1.61534,0.0478021,0.62065,-1.38162,0.163898,0.276834,-0.94289,20,0.5
2,0.0506315,0.229669,-1.03528,0.125099,0.540347,-1.39984,-0.14211,0.485388,-1.22998,0.185135,0.291188,-1.05371,-0.883619,-1.8215,1.81375,-0.437934,3.95691,-4.16737,1.91451,1.93389,-4.07233,1.5037,-1.65872,1.99775,0.0852144,0.346398,-1.04276,0.0089584,0.703139,-1.61534,0.0478021,0.62065,-1.38162,0.163898,0.276834,-0.94289,20,0.5
2,0.0466954,0.224462,-1.03048,0.122707,0.556606,-1.41275,-0.133148,0.49111,-1.24138,0.19222,0.285072,-1.0479,-0.89137,-1.71298,1.41136,-0.457312,3.90653,-4.35339,2.16254,1.96102,-3.78521,1.73236,-2.22455,1.89058,0.0852144,0.346398,-1.04276,0.0089584,0.703139,-1.61534,0.0478021,0.62065,-1.38162,0.163898,0.276834,-0.94289,20,0.5
2,0.043698,0.219102,-1.02627,0.120588,0.566598,-1.43054,-0.127183,0.499255,-1.25667,0.196731,0.27614,-1.03972,-1.05414,-1.11228,0.810827,-0.5542,3.71663,-5.17231,2.17417,2.19742,-4.22601,1.5037,-2.15479,2.11907,0.0852144,0.346398,-1.04276,0.0089584,0.703139,-1.61534,0.0478021,0.62065,-1.38162,0.163898,0.276834,-0.94289,20,0.5
2,0.0367038,0.213653,-1.02484,0.117409,0.589578,-1.45221,-0.113377,0.510458,-1.2743,0.204149,0.266421,-1.03019,-1.06964,-0.821611,0.129409,-0.647212,3.97241,-4.94382,2.29043,2.53459,-3.70028,1.1239,-1.36806,2.10491,0.0472079,0.428706,-1.10242,0.00942578,0.740787,-1.58959,0.0258978,0.632926,-1.32949,0.129492,0.285322,-0.953187,20,0.5
2,0.0335247,0.212714,-1.02533,0.114199,0.600932,-1.47181,-0.106383,0.520782,-1.28977,0.207389,0.262454,-1.02138,-1.0929,-0.0503818,-0.258818,-0.821611,4.06155,-4.74768,2.38732,2.54234,-3.62345,1.04639,-1.35256,2.05234,0.0472079,0.428706,-1.10242,0.00942578,0.740787,-1.58959,0.0258978,0.632926,-1.32949,0.129492,0.285322,-0.953187,20,0.5
2,0.025047,0.218012,-1.02814,0.109749,0.624458,-1.49695,-0.0932423,0.534559,-1.30448,0.211627,0.255097,-1.01004,-1.50758,1.22467,-0.651088,-0.984383,4.34446,-4.39383,2.26331,2.63923,-2.93394,0.654964,-1.18203,1.96337,0.0472079,0.428706,-1.10242,0.00942578,0.740787,-1.58959,0.0258978,0.632926,-1.32949,0.129492,0.285322,-0.953187,20,0.5
2,0.0164179,0.225885,-1.03155,0.102845,0.647015,-1.51601,-0.080223,0.548577,-1.31997,0.214201,0.250222,-1.00218,-1.52308,1.58896,-0.818915,-1.32543,3.60424,-4.3999,2.08503,2.5966,-2.44259,0.232531,-0.623959,1.83599,0.0472079,0.428706,-1.10242,0.00942578,0.740787,-1.58959,0.0258978,0.632926,-1.32949,0.129492,0.285322,-0.953187,20,0.5
2,0.00972652,0.230911,-1.03506,0.0974256,0.656825,-1.53258,-0.0745913,0.55542,-1.32901,0.214443,0.248708,-0.995502,-1.6936,1.72073,-0.93417,-1.23242,3.51898,-4.19972,2.02302,2.65861,-2.03617,-0.0155021,-0.558075,1.54684,0.0537474,0.294208,-1.09549,0.0556029,0.702762,-1.5713,0.0332502,0.598572,-1.24663,0.106649,0.263842,-0.993899,20,0.5
2,0.00494272,0.23842,-1.03864,0.0937318,0.670692,-1.54786,-0.0661136,0.562353,-1.33436,0.213838,0.24668,-0.989484,-1.56184,1.62772,-0.857333,-1.0774,3.02291,-3.98539,2.10441,2.31756,-1.71871,-0.263536,-0.527071,1.38912,0.0537474,0.294208,-1.09549,0.0556029,0.702762,-1.5713,0.0332502,0.598572,-1.24663,0.106649,0.263842,-0.993899,20,0.5
2,-0.00423139,0.245323,-1.04228,0.0881305,0.682924,-1.5634,-0.0560009,0.573556,-1.34063,0.212384,0.244954,-0.984097,-1.39519,1.56184,-0.731969,-0.840989,2.39895,-3.04111,1.90288,1.65485,-0.543921,-0.220905,-0.209278,0.920016,0.0537474,0.294208,-1.09549,0.0556029,0.702762,-1.5713,0.0332502,0.598572,-1.24663,0.106649,0.263842,-0.993899,20,0.5
2,-0.010075,0.25589,-1.04596,0.0827108,0.699879,-1.57906,-0.0437083,0.581368,-1.34076,0.211173,0.243804,-0.980843,-1.04252,2.07341,-0.610648,-1.13553,2.9919,-2.38193,2.07728,1.18203,0.277016,-0.248034,-0.193776,0.566163,0.0537474,0.294208,-1.09549,0.0556029,0.702762,-1.5713,0.0332502,0.598572,-1.24663,0.106649,0.263842,-0.993899,20,0.5
2,-0.0141321,0.261824,-1.04747,0.0784114,0.706904,-1.58522,-0.0375619,0.584395,-1.33842,0.209659,0.243349,-0.979373,-0.945628,1.90676,-0.475173,-0.945628,2.30594,-2.10896,2.10053,1.07352,0.671308,-0.352673,-0.108515,0.238597,0.053831,0.103737,-1.0335,0.107355,0.675869,-1.5809,0.0771631,0.597624,-1.21367,0.113218,0.258295,-1.00289,20,0.5
2,-0.0166149,0.267092,-1.04849,0.0762314,0.71417,-1.59212,-0.0288723,0.588665,-1.33591,0.20863,0.24344,-0.979073,-0.744101,0.205403,-0.248708,-0.581329,1.33706,-1.54886,2.09278,1.06189,0.978654,-0.403054,0.0852615,0.0343742,0.053831,0.103737,-1.0335,0.107355,0.675869,-1.5809,0.0771631,0.597624,-1.21367,0.113218,0.258295,-1.00289,20,0.5
2,-0.0197638,0.268818,-1.04811,0.0760497,0.719045,-1.59863,-0.0183054,0.592692,-1.32858,0.207025,0.243622,-0.979942,-0.395303,1.21304,0.204223,0.151145,0.852615,-1.19703,1.98427,0.747976,1.27993,-0.37205,0.0387552,-0.194113,0.053831,0.103737,-1.0335,0.107355,0.675869,-1.5809,0.0771631,0.597624,-1.21367,0.113218,0.258295,-1.00289,20,0.5
2,-0.0210354,0.270756,-1.04615,0.075535,0.722921,-1.60321,-0.00661826,0.595356,-1.31939,0.205421,0.243258,-0.981317,-0.0426308,-0.217029,0.359918,-0.081386,0.368175,-0.507525,2.05403,0.383677,1.77331,-0.220905,-0.11239,-0.242641,0.053831,0.103737,-1.0335,0.107355,0.675869,-1.5809,0.0771631,0.597624,-1.21367,0.113218,0.258295,-1.00289,20,0.5
2,-0.0200968,0.269363,-1.04515,0.0758378,0.723435,-1.60422,0.00273746,0.595871,-1.31391,0.204633,0.243137,-0.982122,0.205403,-0.51932,0.287126,0.197652,0.0465063,-0.240619,2.03465,0.178274,1.94315,-0.248034,-0.0852615,-0.287126,0.0463113,0.0368508,-0.986185,0.139387,0.695873,-1.58891,0.111044,0.615569,-1.2252,0.127431,0.258489,-0.991226,20,0.5
2,-0.0203087,0.259886,-1.04302,0.0783206,0.722769,-1.60455,0.0128804,0.596295,-1.30452,0.202998,0.242986,-0.983354,0.0116266,-2.0424,0.424623,0.693719,-0.263536,0.127387,2.1858,0.0968881,1.92091,-0.302291,-0.0271287,-0.238597,0.0463113,0.0368508,-0.986185,0.139387,0.695873,-1.58891,0.111044,0.615569,-1.2252,0.127431,0.258489,-0.991226,20,0.5
2,-0.0192187,0.253831,-1.04149,0.0824686,0.721649,-1.60408,0.0226298,0.596506,-1.29626,0.201908,0.242804,-0.984065,0.356548,-1.94939,0.568186,1.05414,-0.445685,0.206245,2.18192,0.0503818,2.01797,-0.341046,-0.0968881,-0.125365,0.0463113,0.0368508,-0.986185,0.139387,0.695873,-1.58891,0.111044,0.615569,-1.2252,0.127431,0.258489,-0.991226,20,0.5
2,-0.0179471,0.242901,-1.03852,0.085466,0.71956,-1.60307,0.028322,0.595568,-1.2904,0.20094,0.242744,-0.984334,0.426308,-2.89114,0.766343,0.992134,-0.48444,0.262862,1.79049,-0.279038,2.00381,-0.364299,0.0271287,-0.0485283,0.0463113,0.0368508,-0.986185,0.139387,0.695873,-1.58891,0.111044,0.615569,-1.2252,0.127431,0.258489,-0.991226,20,0.5
2,-0.0155249,0.226975,-1.03468,0.0916124,0.716744,-1.60157,0.0369511,0.594448,-1.27827,0.199668,0.243077,-0.984365,0.461187,-3.41434,0.766343,1.41069,-0.585204,0.325544,1.77111,-0.0387552,1.94518,-0.271287,0,0.0283082,0.0301502,0.0570866,-0.930427,0.142749,0.685059,-1.58389,0.13034,0.610446,-1.24352,0.147819,0.256814,-0.982805,20,0.5
2,-0.0139807,0.206961,-1.03007,0.100786,0.713474,-1.59955,0.0480327,0.593903,-1.26827,0.198426,0.243319,-0.984255,0.193776,-4.11193,0.972588,1.86025,-0.654964,0.410469,2.25555,-0.14727,1.7915,-0.166648,0.100764,0.0181981,0.0301502,0.0570866,-0.930427,0.142749,0.685059,-1.58389,0.13034,0.610446,-1.24352,0.147819,0.256814,-0.982805,20,0.5
2,-0.012255,0.194396,-1.02672,0.106327,0.711082,-1.59827,0.0549057,0.593267,-1.26304,0.197518,0.243531,-0.984176,0.503818,-3.94141,0.99483,1.56959,-0.786731,0.406424,1.8525,-0.201527,1.61761,-0.279038,0.00387552,0.0323522,0.0301502,0.0570866,-0.930427,0.142749,0.685059,-1.58389,0.13034,0.610446,-1.24352,0.147819,0.256814,-0.982805,20,0.5
2,-0.0103777,0.172415,-1.02027,0.116379,0.706298,-1.59621,0.0639284,0.59257,-1.25522,0.195974,0.244015,-0.984176,0.321668,-4.25145,1.22736,1.83312,-0.976632,0.33161,1.41844,-0.0348797,1.22938,-0.414681,0.120141,-0.0141541,0.0301502,0.0570866,-0.930427,0.142749,0.685059,-1.58389,0.13034,0.610446,-1.24352,0.147819,0.256814,-0.982805,20,0.5
2,-0.00937855,0.161182,-1.01691,0.124797,0.701363,-1.59527,0.0700747,0.592449,-1.25206,0.194733,0.244379,-0.984144,0.166648,-4.0538,1.33048,2.03077,-1.17816,0.35183,1.42232,-0.0426308,1.13637,-0.25966,0.0697594,0.0363962,0.0135458,0.194984,-0.935729,0.119693,0.666061,-1.52245,0.105225,0.596568,-1.22272,0.149748,0.278268,-0.973563,20,0.5
2,-0.00913638,0.146891,-1.0119,0.131821,0.698275,-1.59422,0.0737686,0.592237,-1.24841,0.193915,0.244954,-0.98416,-0.0155021,-3.17793,1.33048,1.64322,-1.19754,0.28106,1.32543,-0.0620084,0.887663,-0.197652,0.228656,0,0.0135458,0.194984,-0.935729,0.119693,0.666061,-1.52245,0.105225,0.596568,-1.22272,0.149748,0.278268,-0.973563,20,0.5
2,-0.00965106,0.13378,-1.00402,0.139057,0.690645,-1.59157,0.0792185,0.591541,-1.24475,0.192492,0.246771,-0.984049,-0.135643,-3.14693,1.36284,1.6781,-1.37969,0.543921,0.5542,0.0193776,0.665242,-0.341046,0.158896,0.0242641,0.0135458,0.194984,-0.935729,0.119693,0.666061,-1.52245,0.105225,0.596568,-1.22272,0.149748,0.278268,-0.973563,20,0.5
2,-0.0103777,0.123728,-1.00004,0.146748,0.686406,-1.58956,0.0808535,0.591692,-1.24171,0.191099,0.247346,-0.983923,-0.209278,-2.88339,1.27185,1.72848,-1.34481,0.665242,0.403054,0.081386,0.643,-0.488316,0.174399,0.0181981,0.0135458,0.194984,-0.935729,0.119693,0.666061,-1.52245,0.105225,0.596568,-1.22272,0.149748,0.278268,-0.973563,20,0.5
2,-0.012255,0.111405,-0.995613,0.15244,0.679926,-1.58505,0.0832455,0.592298,-1.23876,0.187769,0.249041,-0.983923,-0.496067,-1.98039,0.493371,1.10452,-1.08515,0.920016,0.317793,0.143394,0.594472,-0.600706,0.430183,-0.00404402,0.0195519,0.315461,-1.04033,0.058793,0.674729,-1.39704,0.0486463,0.580973,-1.17145,0.158128,0.292143,-0.948819,20,0.5
2,-0.0151616,0.104684,-0.994586,0.156194,0.674991,-1.58225,0.0843354,0.592601,-1.23631,0.185165,0.250404,-0.983891,-0.550324,-2.07728,0.266906,0.713096,-1.32155,1.07975,0.0426308,0.0465063,0.616714,-0.530947,0.387552,0.0283082,0.0195519,0.315461,-1.04033,0.058793,0.674729,-1.39704,0.0486463,0.580973,-1.17145,0.158128,0.292143,-0.948819,20,0.5
2,-0.0173416,0.100233,-0.995044,0.15895,0.668936,-1.57219,0.0816104,0.592298,-1.23274,0.182561,0.253371,-0.983591,-0.449561,-0.321668,-0.30128,0.538698,-1.15103,2.16962,-0.883619,-0.0348797,0.780497,-0.534822,0.488316,0.0707704,0.0195519,0.315461,-1.04033,0.058793,0.674729,-1.39704,0.0486463,0.580973,-1.17145,0.158128,0.292143,-0.948819,20,0.5
2,-0.0217924,0.101686,-0.996561,0.160645,0.663516,-1.55859,0.076221,0.591723,-1.22814,0.179109,0.256369,-0.982959,-0.782856,0.678217,-0.40238,0.0232531,-0.922375,2.83082,-1.06577,-0.0697594,0.893729,-0.682092,0.558075,0.133453,0.0195519,0.315461,-1.04033,0.058793,0.674729,-1.39704,0.0486463,0.580973,-1.17145,0.158128,0.292143,-0.948819,20,0.5
2,-0.0259101,0.103533,-0.998693,0.159828,0.661003,-1.55018,0.0734355,0.59145,-1.22442,0.176233,0.258034,-0.982406,-0.879744,0.682092,-0.527745,-0.298415,-0.844864,2.93596,-0.930126,-0.0930126,0.920016,-0.674341,0.530947,0.163783,0.0325889,0.275338,-1.05076,0.0575456,0.580386,-1.38261,0.0620247,0.525313,-1.12253,0.12462,0.259462,-1.02099,20,0.5
2,-0.028847,0.10974,-1.00201,0.157769,0.654917,-1.53322,0.069348,0.589482,-1.21903,0.173084,0.260547,-0.982169,-0.507694,1.44557,-0.606604,-0.569702,-1.62772,2.95416,-0.620084,-0.786731,1.01303,-0.643337,0.248034,-0.0829025,0.0325889,0.275338,-1.05076,0.0575456,0.580386,-1.38261,0.0620247,0.525313,-1.12253,0.12462,0.259462,-1.02099,20,0.5
2,-0.0310876,0.117491,-1.00376,0.155195,0.646561,-1.52483,0.0667745,0.584759,-1.21565,0.169814,0.260941,-0.982722,-0.58908,2.08116,-0.618736,-0.5542,-2.10053,3.05526,-0.728598,-1.2828,1.21523,-0.732474,0.00775105,-0.181981,0.0325889,0.275338,-1.05076,0.0575456,0.580386,-1.38261,0.0620247,0.525313,-1.12253,0.12462,0.259462,-1.02099,20,0.5
2,-0.033207,0.124304,-1.00637,0.153439,0.639536,-1.51059,0.0636861,0.581216,-1.2096,0.168119,0.26085,-0.984049,-0.581329,2.07341,-0.628846,-0.488316,-2.29043,3.18063,-1.15103,-1.03476,1.59941,-0.414681,-0.0155021,-0.307346,0.0325889,0.275338,-1.05076,0.0575456,0.580386,-1.38261,0.0620247,0.525313,-1.12253,0.12462,0.259462,-1.02099,20,0.5
2,-0.0350842,0.138171,-1.00899,0.149079,0.626305,-1.4956,0.0560865,0.577038,-1.20265,0.167664,0.261364,-0.98574,-0.228656,2.60823,-0.558075,-0.81386,-2.13541,3.64367,-1.32155,-0.875868,1.68434,0.116266,0.174399,-0.38216,0.0460227,0.19536,-1.06301,0.0915858,0.552183,-1.38888,0.0796373,0.499244,-1.10115,0.0986558,0.252197,-1.05327,20,0.5
2,-0.0356292,0.151735,-1.01158,0.146203,0.615647,-1.47616,0.0499099,0.570528,-1.19309,0.167725,0.262212,-0.988283,0.0968881,2.18967,-0.448887,-0.213154,-2.06565,3.76297,-0.902997,-1.44945,1.92496,-0.18215,0.100764,-0.493371,0.0460227,0.19536,-1.06301,0.0915858,0.552183,-1.38888,0.0796373,0.499244,-1.10115,0.0986558,0.252197,-1.05327,20,0.5
2,-0.035387,0.156489,-1.01308,0.145658,0.609985,-1.46077,0.0476694,0.56411,-1.18518,0.167664,0.262394,-0.990605,0.0697594,1.58121,-0.359918,-0.186025,-2.0114,3.9227,-0.798358,-1.50758,2.21613,0.0658839,-0.0426308,-0.634912,0.0460227,0.19536,-1.06301,0.0915858,0.552183,-1.38888,0.0796373,0.499244,-1.10115,0.0986558,0.252197,-1.05327,20,0.5
2,-0.0346906,0.162817,-1.0144,0.144598,0.602083,-1.44515,0.0442177,0.557237,-1.17955,0.168664,0.262091,-0.993575,0.251909,1.42232,-0.283082,-0.279038,-1.80987,3.60525,-0.89137,-1.66648,2.07054,0.32942,-0.089137,-0.58234,0.0460227,0.19536,-1.06301,0.0915858,0.552183,-1.38888,0.0796373,0.499244,-1.10115,0.0986558,0.252197,-1.05327,20,0.5
2,-0.0325711,0.171234,-1.0153,0.144144,0.593363,-1.4276,0.0399789,0.548274,-1.16925,0.17042,0.261334,-0.995771,0.457312,1.88738,-0.210289,0.100764,-1.59672,3.20691,-0.829362,-1.77887,1.95326,0.279038,-0.162772,-0.630868,0.0318359,0.18949,-1.08131,0.166188,0.493786,-1.41999,0.102176,0.507991,-1.11474,0.0549684,0.261909,-1.0946,20,0.5
2,-0.0303912,0.181679,-1.01601,0.145597,0.58319,-1.41392,0.0366786,0.53798,-1.15813,0.171358,0.260698,-0.999578,0.341046,1.6316,-0.0363962,0.596831,-2.40282,2.94607,-0.356548,-2.11216,1.97551,-0.0852615,-0.081386,-0.758255,0.0318359,0.18949,-1.08131,0.166188,0.493786,-1.41999,0.102176,0.507991,-1.11474,0.0549684,0.261909,-1.0946,20,0.5
2,-0.0287259,0.185737,-1.01569,0.148322,0.575893,-1.40385,0.0351344,0.532136,-1.15072,0.171601,0.260729,-1.00277,0.569702,1.53083,0.0808805,0.654964,-2.84076,2.572,-0.457312,-2.20905,2.05639,0.158896,0.0193776,-0.926082,0.0318359,0.18949,-1.08131,0.166188,0.493786,-1.41999,0.102176,0.507991,-1.11474,0.0549684,0.261909,-1.0946,20,0.5
2,-0.0269698,0.190581,-1.01563,0.149806,0.568414,-1.39709,0.0344078,0.525778,-1.14519,0.172327,0.26088,-1.0055,0.534822,1.89513,-0.0283082,0.476689,-2.9609,2.21613,-0.488316,-1.99977,1.93507,0.201527,0.120141,-0.820937,0.0318359,0.18949,-1.08131,0.166188,0.493786,-1.41999,0.102176,0.507991,-1.11474,0.0549684,0.261909,-1.0946,20,0.5
2,-0.0240632,0.201208,-1.01593,0.153621,0.551398,-1.38637,0.0318645,0.515302,-1.1357,0.17263,0.260577,-1.01135,0.507694,1.37581,-0.0505503,0.972756,-2.82526,1.74904,-0.282913,-1.62772,1.48416,-0.135643,-0.197652,-1.06156,0.022127,0.220785,-1.15084,0.181037,0.494428,-1.42155,0.106247,0.528564,-1.12329,0.0375323,0.266873,-1.11582,20,0.5
2,-0.0221254,0.208536,-1.01637,0.159525,0.535745,-1.37842,0.030502,0.505946,-1.12859,0.170995,0.258851,-1.0173,0.286789,1.12778,-0.212311,1.17041,-2.03853,1.42956,-0.275162,-1.69748,1.25365,-0.468938,-0.286789,-1.21119,0.022127,0.220785,-1.15084,0.181037,0.494428,-1.42155,0.106247,0.528564,-1.12329,0.0375323,0.266873,-1.11582,20,0.5
2,-0.0212171,0.211684,-1.01773,0.164066,0.530113,-1.37431,0.0298662,0.499982,-1.12418,0.169814,0.258094,-1.02253,0.248034,1.10065,-0.386204,1.22079,-1.90288,0.883619,-0.271287,-1.39906,1.10604,-0.430183,-0.14727,-1.39519,0.022127,0.220785,-1.15084,0.181037,0.494428,-1.42155,0.106247,0.528564,-1.12329,0.0375323,0.266873,-1.11582,20,0.5
2,-0.0204298,0.215984,-1.01907,0.1677,0.523028,-1.3724,0.0289881,0.494713,-1.12169,0.167755,0.257277,-1.0265,0.341046,1.05802,-0.456975,1.22854,-1.73623,0.614692,-0.217029,-1.18591,0.780497,-0.612333,-0.255785,-1.49831,0.022127,0.220785,-1.15084,0.181037,0.494428,-1.42155,0.106247,0.528564,-1.12329,0.0375323,0.266873,-1.11582,20,0.5
